Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
46,Pokemon HeartGold/Pokemon SoulSilver,DS,Nintendo,4.4,2.77,3.96,0.77,11.9
120,Uncharted 2: Among Thieves,PS3,Sony Computer Entertainment,3.27,2.25,0.21,1,6.73
157,Assassin's Creed II,PS3,Ubisoft,2.54,1.95,0.21,0.87,5.57
177,Assassin's Creed II,X360,Ubisoft,3.1,1.56,0.08,0.51,5.27
197,Resident Evil 5,PS3,Capcom,1.96,1.43,1.08,0.65,5.11
263,Batman: Arkham Asylum,PS3,Eidos Interactive,2.23,1.34,0.07,0.61,4.25
372,Resident Evil 5,X360,Capcom,2.11,0.94,0.12,0.34,3.51
376,Batman: Arkham Asylum,X360,Eidos Interactive,2.2,0.97,0.02,0.31,3.5
397,The Legend of Zelda: Spirit Tracks,DS,Nintendo,1.43,0.94,0.74,0.27,3.38
488,inFAMOUS,PS3,Sony Computer Entertainment,1.76,0.69,0.12,0.37,2.94
580,God of War Collection,PS3,Sony Computer Entertainment,1.7,0.46,0.06,0.41,2.63
595,Ghostbusters: The Video Game (DS Version),X360,Take-Two Interactive,1.04,1.24,0.03,0.27,2.58
933,Phineas and Ferb,DS,Disney Interactive Studios,1.34,0.37,0,0.15,1.86
1349,LEGO Indiana Jones 2: The Adventure Continues,Wii,Activision,0.91,0.39,0,0.13,1.43
1393,Bakugan: Battle Brawlers,DS,Activision,1.27,0.02,0,0.09,1.39
1443,Grand Theft Auto: Chinatown Wars,DS,Take-Two Interactive,0.59,0.57,0.05,0.14,1.35
1505,[Prototype],X360,Activision,0.84,0.35,0,0.12,1.31
1604,[Prototype],PS3,Activision,0.65,0.41,0,0.19,1.24
1605,Assassin's Creed: Bloodlines,PSP,Ubisoft,0.43,0.48,0.05,0.28,1.24
1627,Bayonetta,PS3,Sega,0.44,0.41,0.21,0.17,1.23
1658,LEGO Indiana Jones 2: The Adventure Continues,DS,Activision,0.66,0.43,0,0.12,1.21
1815,Yakuza 3,PS3,Sega,0.21,0.21,0.62,0.08,1.13
1902,Resident Evil: The Darkside Chronicles,Wii,Capcom,0.48,0.32,0.2,0.09,1.08
1904,Grand Theft Auto: Chinatown Wars,PSP,Take-Two Interactive,0.28,0.5,0.03,0.28,1.08
2005,LEGO Indiana Jones 2: The Adventure Continues,X360,Activision,0.62,0.33,0,0.09,1.04
2097,Scooby-Doo! First Frights,Wii,Warner Bros. Interactive Entertainment,0.88,0.05,0,0.07,0.99
2127,Brutal Legend,X360,Electronic Arts,0.62,0.27,0,0.09,0.98
2187,Brutal Legend,PS3,Electronic Arts,0.54,0.28,0,0.13,0.95
2208,Bayonetta,X360,Sega,0.51,0.26,0.09,0.08,0.94
2278,Avatar: The Game,PS3,Ubisoft,0.32,0.43,0,0.16,0.91
