Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
2372,Tekken Tag Tournament 2,PS3,Namco Bandai Games,0.28,0.33,0.13,0.14,0.88
2469,Street Fighter X Tekken,PS3,Capcom,0.42,0.22,0.1,0.1,0.84
2697,Mortal Kombat,PSV,Warner Bros. Interactive Entertainment,0.47,0.18,0,0.12,0.76
2700,SoulCalibur V,PS3,Namco Bandai Games,0.35,0.24,0.07,0.1,0.76
2786,Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,Namco Bandai Games,0.27,0.25,0.14,0.08,0.74
2791,Persona 4: Arena,PS3,Atlus,0.3,0.12,0.24,0.07,0.74
3127,Dead or Alive 5,PS3,Tecmo Koei,0.23,0.15,0.2,0.07,0.65
3419,SoulCalibur V,X360,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
4157,Street Fighter X Tekken,X360,Capcom,0.31,0.1,0.03,0.03,0.47
4377,Naruto Shippuden: Ultimate Ninja Storm Generations,X360,Namco Bandai Games,0.26,0.14,0.01,0.04,0.45
5283,Tekken Tag Tournament 2,X360,Namco Bandai Games,0.19,0.12,0.01,0.03,0.35
5583,One Piece: Romance Dawn - Bouken no Yoake,PSP,Namco Bandai Games,0,0,0.32,0,0.32
5593,Dead or Alive 5,X360,Ubisoft Annecy,0.19,0.08,0.03,0.02,0.32
5946,Fist of the North Star: Ken's Rage 2,PS3,Tecmo Koei,0,0,0.3,0,0.3
6836,Street Fighter X Tekken,PSV,Capcom,0.14,0.05,0.01,0.04,0.24
7546,Tekken 3D: Prime Edition,3DS,Nintendo,0.06,0.08,0.05,0.01,0.2
7980,Tekken Tag Tournament 2,WiiU,Namco Bandai Games,0.09,0.07,0.01,0.01,0.19
9212,Reality Fighters,PSV,Sony Computer Entertainment,0.06,0.06,0,0.03,0.14
9420,Persona 4: Arena,X360,Atlus,0.08,0.02,0.03,0.01,0.13
10635,Aquapazza: Aquaplus Dream Match,PS3,Aqua Plus,0.05,0,0.05,0.01,0.1
11008,Supremacy MMA,PSV,505 Games,0.02,0.05,0,0.02,0.09
12296,Fist of the North Star: Ken's Rage 2,X360,Tecmo Koei,0.03,0.01,0.02,0,0.06
12559,JoJo's Bizarre Adventure: All Star Battle,3DS,Take-Two Interactive,0.06,0,0,0,0.06
13695,Deadliest Warrior: Ancient Combat,X360,Cloud Imperium Games Corporation,0.04,0,0,0,0.04
13788,Deadliest Warrior: Ancient Combat,PS3,Cloud Imperium Games Corporation,0.04,0,0,0,0.04
15047,Street Fighter X Tekken,PC,Capcom,0,0.02,0,0,0.02
15996,Blazblue: Continuum Shift Extend,PSP,Arc System Works,0,0,0.01,0,0.01
16410,Saint Seiya Omega: Ultimate Cosmo,PSP,Namco Bandai Games,0,0,0.01,0,0.01
16485,Dragon Ball Z for Kinect,X360,Namco Bandai Games,0.01,0,0,0,0.01
