Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
44,Halo 3,X360,Microsoft Game Studios,7.97,2.83,0.13,1.21,12.14
71,Call of Duty 4: Modern Warfare,X360,Activision,5.91,2.38,0.13,0.9,9.32
121,Call of Duty 4: Modern Warfare,PS3,Activision,3.1,2.3,0.28,1.04,6.72
207,Link's Crossbow Training,Wii,Nintendo,3.06,1.18,0.29,0.46,5
516,BioShock,X360,Take-Two Interactive,1.65,0.86,0.05,0.28,2.83
763,Call of Duty: Roads to Victory,PSP,Activision,0.52,1.03,0,0.59,2.14
951,The Orange Box,X360,Electronic Arts,1.09,0.54,0.02,0.17,1.83
957,Metroid Prime 3: Corruption,Wii,Nintendo,0.91,0.74,0.07,0.09,1.82
1009,Crackdown,X360,Microsoft Game Studios,1,0.54,0.03,0.18,1.75
1074,Star Wars Battlefront: Renegade Squadron,PSP,LucasArts,0.9,0.47,0,0.32,1.68
1588,Tom Clancy's Rainbow Six: Vegas,PS3,Ubisoft,0.47,0.53,0.03,0.22,1.25
1621,Medal of Honor: Airborne,PS3,Electronic Arts,0.25,0.7,0.03,0.25,1.23
1757,Medal of Honor Heroes 2,PSP,Electronic Arts,0.5,0.39,0.02,0.25,1.16
1771,Call of Duty 4: Modern Warfare,PC,Activision,0,1.12,0,0.03,1.15
1851,Medal of Honor: Airborne,X360,Electronic Arts,0.45,0.53,0.01,0.12,1.1
1906,The Orange Box,PS3,Electronic Arts,0.28,0.59,0,0.22,1.08
1946,Call of Duty 4: Modern Warfare,DS,Activision,0.96,0.02,0.01,0.08,1.06
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,Ubisoft,0.34,0.48,0.02,0.19,1.04
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,Ubisoft,0.87,0.05,0.02,0.08,1.02
2478,Time Crisis 4,PS3,Namco Bandai Games,0.32,0.33,0.05,0.14,0.84
2526,Stranglehold,X360,Midway Games,0.4,0.33,0.01,0.09,0.82
2617,Ghost Squad,Wii,Sega,0.42,0.21,0.08,0.07,0.79
2713,Kane & Lynch: Dead Men,X360,Eidos Interactive,0.36,0.31,0.01,0.08,0.76
