Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
477,Animal Crossing: Happy Home Designer,3DS,Nintendo,0.47,1,1.39,0.12,2.98
4275,Farming Simulator 2015,PS3,Koch Media,0.11,0.28,0,0.07,0.46
4706,Farming Simulator 2015,X360,Koch Media,0.21,0.16,0,0.04,0.41
5334,Farming Simulator 2015,PS4,Koch Media,0.1,0.2,0,0.05,0.35
5761,Football Manager 2016,PC,Sega,0,0.29,0,0.02,0.31
5884,Tropico 5,PS4,Kalypso Media,0.05,0.16,0.05,0.04,0.3
7770,The Sims 4: Get Together,PC,Electronic Arts,0.05,0.13,0,0.01,0.19
7834,Farming Simulator 2015,XOne,Koch Media,0.1,0.07,0,0.02,0.19
8858,Return to PopoloCrois: A Story of Seasons Fairytale,3DS,Marvelous Entertainment,0.04,0,0.1,0.01,0.15
9232,Cities: Skylines,PC,Paradox Interactive,0,0.13,0,0.01,0.14
13838,The Sims 4: Spa Day,PC,Electronic Arts,0,0.04,0,0,0.04
13932,Train Simulator 2016,PC,Unknown,0,0.04,0,0,0.04
14813,Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku,PSV,FuRyu,0,0,0.03,0,0.03
15900,The Sims 4: Luxury Party Stuff,PC,Electronic Arts,0,0.01,0,0,0.02
16075,Sousaku Alice to Oujisama!,3DS,Happinet,0,0,0.01,0,0.01
