Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
1595,RollerCoaster Tycoon 2,PC,Atari,1.19,0.05,0,0,1.25
2878,Yu-Gi-Oh! The Falsebound Kingdom,GC,Konami Digital Entertainment,0.49,0.13,0.07,0.02,0.71
3129,Super Robot Taisen Impact,PS2,Banpresto,0,0,0.65,0,0.65
3549,SD Gundam G Generation Neo,PS2,Namco Bandai Games,0,0,0.57,0,0.57
5006,Mobile Suit Gundam: Giren no Yabou Zeon Dokuritsu Sensouden,PS2,Namco Bandai Games,0,0,0.38,0,0.38
5881,Romance of the Three Kingdoms VIII,PS2,Tecmo Koei,0.05,0.04,0.19,0.01,0.3
6062,Dynasty Tactics,PS2,Tecmo Koei,0.06,0.05,0.16,0.02,0.29
6601,Super Robot Taisen R,GBA,Banpresto,0,0,0.25,0.01,0.26
7356,Conflict Zone,PS2,Ubisoft,0.1,0.08,0,0.03,0.21
8139,Commandos 2: Men of Courage,PS2,Eidos Interactive,0.09,0.07,0,0.02,0.18
9518,Warcraft III: Reign of Chaos,PC,Vivendi Games,0.03,0.08,0,0.02,0.13
9589,Nobunaga no Yabou: Ranseiki,PS2,Tecmo Koei,0,0,0.13,0,0.13
10162,Army Men: RTS,PS2,3DO,0.05,0.04,0,0.01,0.11
11149,Age of Mythology,PC,Microsoft Game Studios,0.02,0.06,0,0.01,0.09
11701,P.T.O. IV: Pacific Theater of Operations,PS2,Tecmo Koei,0.04,0.03,0,0.01,0.08
11833,Commandos 2: Men of Courage,XB,Eidos Interactive,0.05,0.02,0,0,0.07
12829,Worms World Party,GBA,Ubisoft,0.04,0.01,0,0,0.05
14556,Culdcept,PS2,Sega,0.01,0.01,0,0,0.03
15186,Maximum Capacity: Hotel Giant,PC,JoWood Productions,0,0.02,0,0,0.02
15489,Virtual Kasparov,GBA,Titus,0.01,0.01,0,0,0.02
15927,RollerCoaster Tycoon: Gold Edition,PC,Infogrames,0.01,0,0,0,0.02
16043,Impossible Creatures,PC,Microsoft Game Studios,0,0.01,0,0,0.01
