Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
178,Professor Layton and the Curious Village,DS,Nintendo,1.22,2.48,1.03,0.52,5.26
301,Professor Layton and the Diabolical Box,DS,Nintendo,0.92,1.78,0.92,0.37,4
741,High School Musical: Makin' the Cut!,DS,Disney Interactive Studios,1.06,0.91,0,0.23,2.2
846,TouchMaster,DS,Midway Games,0.49,1.27,0,0.25,2.01
1054,Personal Trainer: Math,DS,Nintendo,0.49,1.12,0,0.09,1.7
2500,I Spy: Fun House,DS,Scholastic Inc.,0.77,0,0,0.06,0.83
3925,Picross DS,DS,Nintendo,0.17,0.02,0.3,0.02,0.51
4086,Scrabble 2007 Edition,DS,Ubisoft,0,0.48,0,0,0.48
4221,Crayola: Treasure Adventures,DS,Ignition Entertainment,0.43,0.01,0,0.03,0.47
4325,The New York Times Crosswords,DS,Majesco Entertainment,0.42,0,0,0.03,0.45
4851,Diner Dash: Sizzle & Serve,DS,Eidos Interactive,0.34,0.03,0,0.03,0.4
5136,Kotoba no Puzzle: Mojipittan DS,DS,Namco Bandai Games,0,0,0.37,0,0.37
5412,Puzzle Quest: Challenge of the Warlords,DS,D3Publisher,0.28,0.01,0.03,0.02,0.34
5469,Planet Puzzle League,DS,Nintendo,0.14,0.01,0.16,0.01,0.33
5600,Beautiful Katamari,X360,Namco Bandai Games,0.14,0.02,0.15,0.02,0.32
5951,Mah Jong Quest: Expeditions,DS,Avanquest,0.02,0.26,0,0.01,0.3
6058,Puzzle Quest: Challenge of the Warlords,Wii,D3Publisher,0.26,0,0,0.02,0.29
6096,Ratatouille: Food Frenzy,DS,THQ,0.26,0,0,0.02,0.29
6420,Super Collapse! 3,DS,Mumbo Jumbo,0.25,0,0,0.02,0.27
7236,Jewel Quest: Expeditions,DS,Avanquest,0.03,0.18,0,0.01,0.22
8666,Bomberman Land Touch! 2,DS,Rising Star Games,0.13,0,0.01,0.01,0.16
