Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
4583,Dog's Life,PS2,Sony Computer Entertainment,0.21,0.16,0,0.05,0.42
5052,Pokemon Channel,GC,Nintendo,0.24,0.06,0.07,0.01,0.38
5140,Slime MoriMori Dragon Quest: Shougeki No Shippo Dan,GBA,Square Enix,0,0,0.36,0.01,0.37
5451,Beyond Good & Evil,PS2,Ubisoft,0.16,0.13,0,0.04,0.33
8023,Siren,PS2,Sony Computer Entertainment,0.09,0.07,0,0.02,0.18
8500,Kya: Dark Lineage,PS2,Atari,0.08,0.06,0,0.02,0.16
10510,Beyond Good & Evil,XB,Ubisoft,0.08,0.02,0,0,0.1
11831,Beyond Good & Evil,GC,Ubisoft,0.06,0.01,0,0,0.07
12089,Lifeline,PS2,Sony Computer Entertainment,0.03,0.03,0,0.01,0.07
15513,Uru: Ages Beyond Myst,PC,Ubisoft,0,0.02,0,0,0.02
15549,Broken Sword: The Sleeping Dragon,XB,THQ,0.01,0,0,0,0.02
15711,Post Mortem,PC,Microids,0,0.01,0,0,0.02
