Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
296,Far Cry 4,PS4,2014,1.12,2.12,0.1,0.69,4.03
352,Tom Clancy's The Division,PS4,2016,1.28,1.61,0.15,0.57,3.61
383,Far Cry 3,PS3,2012,0.88,1.75,0.1,0.72,3.45
460,Far Cry 3,X360,2012,1.38,1.35,0.02,0.28,3.04
637,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,1.56,0.61,0.02,0.23,2.42
760,Tom Clancy's Rainbow Six: Siege,PS4,2015,0.54,1.16,0.13,0.32,2.15
847,Tom Clancy's The Division,XOne,2016,1.2,0.62,0,0.18,2.01
872,Tom Clancy's Rainbow Six: Vegas,X360,2006,1.09,0.65,0.02,0.2,1.96
885,Tom Clancy's Ghost Recon,PS2,2002,1.42,0.4,0,0.12,1.94
996,Tom Clancy's Ghost Recon,XB,2002,1.23,0.46,0,0.07,1.76
1149,Far Cry 4,XOne,2014,0.79,0.68,0.01,0.13,1.61
1199,Tom Clancy's Rainbow Six 3,XB,2003,0.91,0.57,0,0.07,1.55
1215,Tom Clancy's Ghost Recon Advanced Warfighter,X360,2006,1.4,0.02,0.02,0.1,1.54
1301,Tom Clancy's Ghost Recon: Future Soldier,X360,2012,0.93,0.4,0.02,0.12,1.46
1339,Far Cry 4,PS3,2014,0.33,0.79,0.08,0.23,1.44
1425,Tom Clancy's Ghost Recon 2,XB,2004,0.86,0.45,0,0.06,1.36
1450,Tom Clancy's Rainbow Six: Vegas 2,PS3,2008,0.66,0.45,0.04,0.21,1.35
1533,Tom Clancy's Rainbow Six: Siege,XOne,2015,0.73,0.44,0,0.12,1.29
1588,Tom Clancy's Rainbow Six: Vegas,PS3,2007,0.47,0.53,0.03,0.22,1.25
1747,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004,0.57,0.44,0,0.15,1.16
1809,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,0.99,0.12,0,0.02,1.13
1909,Tom Clancy's Ghost Recon 2,PS2,2004,0.64,0.34,0,0.1,1.08
2011,Tom Clancy's Ghost Recon Advanced Warfighter 2,PS3,2007,0.34,0.48,0.02,0.19,1.04
2030,Tom Clancy's Ghost Recon Advanced Warfighter 2,X360,2007,0.87,0.05,0.02,0.08,1.02
2067,Haze,PS3,2008,0.49,0.33,0.02,0.15,1
2108,Far Cry 3,PC,2012,0.21,0.62,0,0.14,0.98
2121,Far Cry 4,X360,2014,0.45,0.44,0,0.08,0.98
2166,Tom Clancy's Ghost Recon: Future Soldier,PS3,2012,0.41,0.33,0.09,0.12,0.96
2242,Brothers in Arms: Hell's Highway,PS3,2008,0.44,0.34,0,0.15,0.93
2327,Call of Juarez: Bound in Blood,PS3,2009,0.35,0.38,0.01,0.16,0.89
2384,Tom Clancy's Ghost Recon: Island Thunder,XB,2003,0.61,0.24,0,0.03,0.87
2398,Brothers in Arms: Hell's Highway,X360,2008,0.47,0.31,0,0.09,0.87
2550,Tom Clancy's Rainbow Six 3,PS2,2004,0.4,0.31,0,0.1,0.81
2769,Tom Clancy's Rainbow Six: Vegas,PSP,2007,0.42,0.19,0,0.14,0.74
3000,Red Steel,Wii,2006,0.55,0.04,0.04,0.05,0.68
3089,Brothers In Arms: Road to Hill 30,XB,2005,0.49,0.14,0,0.02,0.66
3185,Red Steel 2,Wii,2010,0.36,0.21,0.01,0.06,0.63
3249,Far Cry 4,PC,2014,0.15,0.42,0,0.05,0.62
3334,Call of Juarez: Bound in Blood,X360,2009,0.3,0.24,0,0.06,0.61
3511,Far Cry Instincts,XB,2005,0.32,0.24,0,0.02,0.57
3554,XIII,PS2,2003,0.28,0.22,0,0.07,0.57
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007,0.35,0.1,0,0.08,0.53
