Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
47,Super Mario 64,N64,Nintendo,6.91,2.85,1.91,0.23,11.89
117,Crash Bandicoot,PS,Sony Computer Entertainment,3.23,2.35,0.94,0.3,6.82
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,Nintendo,1.17,0.5,1.75,0.08,3.51
674,Donkey Kong Land II,GB,Nintendo,1.39,0.48,0.4,0.08,2.35
1338,Kirby Super Star,SNES,Nintendo,0.26,0.07,1.09,0.02,1.44
2356,Mega Man 8 Anniversary Collector's Edition,PS,Capcom,0.44,0.3,0.09,0.06,0.88
4509,NiGHTS into dreams...,SAT,Sega,0,0,0.43,0,0.43
6753,Jumping Flash! 2,PS,Sony Computer Entertainment,0.05,0.03,0.15,0.02,0.25
7322,Pandemonium!,PS,BMG Interactive Entertainment,0.12,0.08,0,0.01,0.21
7959,Bubsy 3D,PS,Accolade,0.1,0.07,0,0.01,0.19
11380,Iron Man / X-O Manowar in Heavy Metal,PS,Acclaim Entertainment,0.05,0.03,0,0.01,0.08
11626,Skeleton Warriors,PS,Virgin Interactive,0.04,0.03,0,0.01,0.08
11842,Spot Goes to Hollywood,PS,Virgin Interactive,0.04,0.03,0,0,0.07
14782,The Adventures of Lomax,PS,Psygnosis,0.01,0.01,0,0,0.03
