Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
345,Gran Turismo 6,PS3,Sony Computer Entertainment,0.71,1.8,0.4,0.74,3.64
750,Forza Motorsport 5,XOne,Microsoft Game Studios,1.21,0.78,0.01,0.17,2.18
911,Need for Speed Rivals,PS4,Electronic Arts,0.73,0.91,0.03,0.22,1.89
1343,Need for Speed Rivals,PS3,Electronic Arts,0.33,0.74,0.05,0.31,1.44
2480,Need for Speed Rivals,X360,Electronic Arts,0.37,0.38,0.01,0.08,0.84
3012,Need for Speed Rivals,XOne,Electronic Arts,0.45,0.17,0,0.05,0.67
3190,F1 2013,PS3,Codemasters,0.01,0.45,0.03,0.15,0.63
4883,GRID 2,PS3,Codemasters,0.07,0.23,0.01,0.09,0.39
5525,F1 2013,X360,Codemasters,0.01,0.28,0,0.03,0.33
6056,GRID 2,X360,Codemasters,0.08,0.17,0,0.03,0.29
6151,Need for Speed: Most Wanted,WiiU,Electronic Arts,0.14,0.12,0,0.02,0.28
6355,Need for Speed Rivals,PC,Electronic Arts,0.04,0.19,0,0.04,0.27
12102,GRID 2,PC,Codemasters,0,0.06,0,0.01,0.07
12695,Ride to Hell,X360,Deep Silver,0.04,0.01,0,0,0.06
13372,Ride to Hell,PS3,Deep Silver,0.02,0.02,0,0.01,0.05
16192,Sonic & All-Stars Racing Transformed,PC,Sega,0,0.01,0,0,0.01
