Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
536,Professor Layton and the Last Specter,DS,Nintendo,0.3,1.47,0.68,0.34,2.79
729,Scribblenauts,DS,Warner Bros. Interactive Entertainment,1.71,0.32,0.02,0.18,2.22
1043,Game Party 3,Wii,Warner Bros. Interactive Entertainment,1.43,0.16,0,0.12,1.71
1411,Gardening Mama,DS,505 Games,0.8,0.43,0.01,0.13,1.38
2638,Puzzler World,DS,Ubisoft,0.41,0.3,0,0.07,0.78
2704,Drawn to Life: The Next Chapter,Wii,THQ,0.29,0.39,0,0.08,0.76
3112,Drawn to Life: The Next Chapter,DS,THQ,0.45,0.14,0,0.06,0.65
3759,Jewel Master Egypt,DS,Rondomedia,0.21,0.27,0,0.05,0.53
3817,Picross 3D,DS,Nintendo,0.3,0.03,0.16,0.03,0.53
3888,100 All-Time Favorites,DS,Ubisoft,0.35,0.12,0,0.04,0.51
4193,Boom Blox Bash Party,Wii,Electronic Arts,0.34,0.09,0,0.04,0.47
4420,TouchMaster 3,DS,Warner Bros. Interactive Entertainment,0.3,0.11,0,0.04,0.44
4673,Katamari Forever,PS3,Namco Bandai Games,0.26,0.05,0.06,0.04,0.42
5409,Bookworm,DS,PopCap Games,0.31,0.01,0,0.02,0.34
5657,7 Wonders II,DS,Rondomedia,0.14,0.15,0,0.03,0.32
5740,Foto Frenzy: Spot The Diffrence,DS,Storm City Games,0.29,0,0,0.02,0.31
5852,Puyo Puyo 7,DS,Sega,0,0,0.3,0,0.3
6404,Are You Smarter than a 5th Grader? Game Time,Wii,THQ,0.25,0,0,0.02,0.27
6506,TouchMaster 3(Others sales),DS,Warner Bros. Interactive Entertainment,0,0.24,0,0.02,0.26
6886,Are You Smarter than a 5th Grader? Game Time,DS,THQ,0.22,0,0,0.02,0.24
6910,Scrabble (Others sales),DS,Ubisoft,0,0.24,0,0,0.24
6932,Nintendo Presents: Crossword Collection,DS,Nintendo,0,0.21,0,0.02,0.24
7269,Hasbro Family Game Night,DS,Electronic Arts,0.01,0.19,0,0.02,0.22
7518,Sloane to MacHale no Nazo no Monogatari,DS,Level 5,0,0,0.2,0,0.2
7869,Squeeballs Party,Wii,Performance Designed Products,0.18,0,0,0.01,0.19
8259,Squeeballs Party,DS,Performance Designed Products,0.16,0,0,0.01,0.17
8364,Marble Saga: Kororinpa,Wii,Konami Digital Entertainment,0.1,0.06,0,0.02,0.17
8542,Puzzle Quest: Galactrix,DS,D3Publisher,0.15,0,0,0.01,0.16
8596,Take A Break's: Puzzle Master,DS,Ubisoft,0,0.15,0,0.01,0.16
8754,Jewel Quest Solitaire,DS,GSP,0,0.14,0,0.02,0.15
8797,Countdown: The Game,DS,Mindscape,0,0.14,0,0.01,0.15
