Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
336,Pokémon Trading Card Game,GB,Nintendo,1.49,0.73,1.38,0.1,3.7
807,Sim Theme Park,PC,Electronic Arts,2.04,0.04,0,0,2.08
1145,Yu-Gi-Oh! Duel Monsters,GB,Konami Digital Entertainment,0,0,1.61,0.01,1.61
1423,Pocket Monsters Stadium,N64,Nintendo,0,0,1.37,0,1.37
2833,SD Gundam G Generation,PS,Namco Bandai Games,0,0,0.67,0.05,0.72
2909,Command & Conquer: Red Alert Retaliation,PS,Virgin Interactive,0.39,0.27,0,0.05,0.7
3674,Super Robot Taisen F Kanketsuhen,SAT,Banpresto,0,0,0.55,0,0.55
5992,Kagero: Deception II,PS,Virgin Interactive,0.03,0.02,0.22,0.02,0.29
6222,Civilization II,PS,Activision,0.15,0.11,0,0.02,0.28
6613,Kidou Senshi Gundam: Giren no Yabou,SAT,Namco Bandai Games,0,0,0.25,0,0.25
7247,Kartia: The Word of Fate,PS,Konami Digital Entertainment,0.05,0.03,0.12,0.01,0.22
8889,Chessmaster II,PS,Mindscape,0.08,0.06,0,0.01,0.15
9127,Project V6,PS,General Entertainment,0,0,0.13,0.01,0.14
9277,Houshinengi,PS,Tecmo Koei,0,0,0.13,0.01,0.14
9434,The Unholy War,PS,Eidos Interactive,0.07,0.05,0,0.01,0.13
10824,Neo Atlas,PS,ArtDink,0,0,0.09,0.01,0.09
10855,Langrisser V: The End of Legend,SAT,NCS,0,0,0.09,0,0.09
10860,Populous: The Beginning,PS,Electronic Arts,0.05,0.04,0,0.01,0.09
10986,Brigandine: The Legend of Forsena,PS,Atlus,0.05,0.03,0,0.01,0.09
11219,Theme Hospital,PS,Electronic Arts,0.03,0.02,0.03,0.01,0.09
11464,Black/Matrix,SAT,NEC Interchannel,0,0,0.08,0,0.08
11673,Dragon Force II: Kamisarishi Daichi ni,SAT,Sega,0,0,0.08,0,0.08
11960,Vanguard Bandits,PS,Human Entertainment,0.04,0.03,0,0,0.07
12249,Ojyousama Express,PS,Media Works,0,0,0.06,0,0.06
12826,Shining Force III: Scenario 2,SAT,Sega,0,0,0.05,0,0.05
13231,StarCraft,PC,Activision,0,0.04,0,0.01,0.05
13317,Romance of the Three Kingdoms VI: Awakening of the Dragon,PS,Tecmo Koei,0.03,0.02,0,0,0.05
13499,Angelique Duet,PS,Tecmo Koei,0,0,0.04,0,0.04
13861,Warhammer: Dark Omen,PS,Electronic Arts,0.02,0.01,0,0,0.04
14038,Caesar III,PC,Vivendi Games,0,0.03,0,0.01,0.04
14154,Trap Gunner: Countdown to Oblivion,PS,Konami Digital Entertainment,0.02,0.01,0,0,0.03
14371,Ojyousama Express,SAT,Media Works,0,0,0.03,0,0.03
14518,Nectaris: Military Madness,PS,Hudson Soft,0.02,0.01,0,0,0.03
14936,Pharaoh,PC,Vivendi Games,0,0.02,0,0,0.02
15137,Homeworld,PC,Vivendi Games,0,0.02,0,0,0.02
