Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
8364,Marble Saga: Kororinpa,Wii,2009,0.1,0.06,0,0.02,0.17
8733,Bomberman,PSP,2006,0.14,0,0,0.01,0.15
9801,Yard Sale Hidden Treasures: Sunnyville,DS,2010,0.11,0,0,0.01,0.12
10775,Tokimeki Memorial: Taisen Pazurudama,PS,1996,0,0,0.09,0.01,0.1
11263,Tokimeki Memorial: Taisen Pazurudama,SAT,1996,0,0,0.08,0,0.08
11479,Puzzle Chronicles,PSP,2010,0.07,0,0,0.01,0.08
12655,Honeycomb Beat,DS,2006,0.05,0,0,0,0.06
13820,Bomberman: Act Zero,X360,2006,0.04,0,0,0,0.04
15762,Puzzle Chronicles,DS,2010,0.01,0,0,0,0.02
15995,Bomberman (jp sales),PSP,2006,0,0,0.01,0,0.01
