Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
103,Just Dance,Wii,Ubisoft,3.51,3.03,0,0.73,7.27
339,Friend Collection,DS,Nintendo,0,0,3.67,0,3.67
708,Sonic's Ultimate Genesis Collection,PS3,Sega,1.34,0.62,0,0.31,2.27
797,Wipeout: The Game,Wii,Mindscape,1.97,0,0,0.12,2.09
903,Toy Story Mania!,Wii,Disney Interactive Studios,1.06,0.67,0,0.18,1.92
1019,The Beatles: Rock Band,Wii,MTV Games,1.19,0.4,0,0.16,1.74
1176,Guitar Hero 5,Wii,Activision,0.94,0.49,0,0.15,1.58
1268,Disney Sing It: Pop Hits,Wii,Disney Interactive Studios,1.08,0.28,0,0.13,1.49
1350,Sonic's Ultimate Genesis Collection,X360,Sega,0.85,0.46,0,0.13,1.43
1409,Hasbro Family Game Night 2,Wii,Electronic Arts,0.71,0.53,0,0.13,1.38
1503,The Beatles: Rock Band,X360,MTV Games,0.97,0.23,0,0.11,1.31
1506,Deal or No Deal,Wii,Zoo Games,1.22,0,0,0.09,1.31
1800,Guitar Hero 5,X360,Activision,0.65,0.37,0,0.11,1.14
1817,The Beatles: Rock Band,PS3,MTV Games,0.67,0.3,0,0.15,1.13
1830,Guitar Hero 5,PS2,Activision,0.28,0.3,0,0.54,1.12
1849,Guitar Hero 5,PS3,Activision,0.53,0.4,0,0.17,1.1
1957,DJ Hero,X360,Activision,0.56,0.4,0,0.11,1.06
2093,Band Hero,Wii,Activision,0.6,0.3,0,0.09,0.99
2189,Guitar Hero: Metallica,Wii,Activision,0.41,0.43,0,0.1,0.95
2223,Buzz! Quiz World,PS3,Sony Computer Entertainment,0.16,0.58,0,0.2,0.93
2293,DJ Hero,PS3,Activision,0.42,0.34,0,0.14,0.91
2400,Wizards of Waverly Place,DS,Disney Interactive Studios,0.59,0.2,0,0.08,0.87
2562,Guitar Hero: Metallica,X360,Activision,0.52,0.21,0,0.07,0.81
2591,Band Hero,X360,Activision,0.51,0.22,0,0.07,0.8
2640,We Sing,Wii,Nordic Games,0,0.69,0,0.09,0.78
2660,DJ Hero,Wii,Activision,0.47,0.23,0,0.07,0.77
2735,Band Hero,PS3,Activision,0.41,0.24,0,0.11,0.75
2879,LEGO Rock Band,Wii,Warner Bros. Interactive Entertainment,0.42,0.22,0,0.07,0.71
3184,Family Feud: 2010 Edition,Wii,Ubisoft,0.59,0,0,0.04,0.64
3188,SingStar Queen,PS2,Sony Computer Entertainment,0.08,0.12,0,0.44,0.63
3201,Guitar Hero: Metallica,PS3,Activision,0.28,0.24,0,0.1,0.63
3325,Guitar Hero: Smash Hits,Wii,Activision,0.33,0.21,0,0.06,0.61
3349,WarioWare D.I.Y.,DS,Nintendo,0.18,0.19,0.2,0.04,0.6
3453,Trivial Pursuit,Wii,Electronic Arts,0.21,0.31,0,0.07,0.58
3556,LEGO Rock Band,X360,Warner Bros. Interactive Entertainment,0.4,0.12,0,0.05,0.57
3600,Lips: Number One Hits,X360,Microsoft Game Studios,0.15,0.35,0,0.07,0.56
3647,50 Classic Games,DS,Destineer,0.52,0,0,0.04,0.55
3831,Classic Word Games,DS,Ubisoft,0.09,0.37,0,0.07,0.52
4110,Rock Band Unplugged,PSP,MTV Games,0.24,0.15,0,0.1,0.48
4278,LEGO Rock Band,DS,Warner Bros. Interactive Entertainment,0.33,0.09,0,0.04,0.46
4353,Rock Band Country Track Pack,Wii,MTV Games,0.42,0,0,0.03,0.45
4359,SingStar Queen,PS3,Sony Computer Entertainment,0.11,0.26,0,0.08,0.45
4376,Band Hero,DS,Activision,0.21,0.19,0,0.05,0.45
4383,SingStar Take That,PS2,Sony Computer Entertainment,0,0.06,0,0.39,0.45
4408,Karaoke Revolution,Wii,Konami Digital Entertainment,0.24,0.16,0,0.04,0.45
4425,Food Network: Cook or Be Cooked,Wii,Namco Bandai Games,0.41,0,0,0.03,0.44
4456,Jump Start Pet Rescue,Wii,Knowledge Adventure,0.41,0,0,0.03,0.44
4482,SingStar Motown,PS2,Sony Computer Entertainment,0,0.06,0,0.38,0.44
4497,Dora the Explorer: Dora Puppy,DS,Take-Two Interactive,0.39,0.01,0,0.03,0.43
4577,LEGO Rock Band,PS3,Warner Bros. Interactive Entertainment,0.24,0.13,0,0.06,0.42
4582,Guitar Hero: Smash Hits,X360,Activision,0.23,0.15,0,0.04,0.42
4715,Six Flags Fun Park,Wii,Ubisoft,0.28,0.1,0,0.04,0.41
4720,Monotaro Dentetsu 2010: Sengoku Ishin no Hero Daishuugou! no Maki,Wii,Hudson Soft,0,0,0.41,0,0.41
4745,Band Hero,PS2,Activision,0.15,0.06,0,0.2,0.41
4778,My Virtual Tutor: Reading Adventure First to Second Grade,DS,Mentor Interactive,0.38,0,0,0.03,0.41
4801,Taiko no Tatsujin Wii: Dodon to 2 Yome!,Wii,Namco Bandai Games,0,0,0.4,0,0.4
4965,Junior Classic Games,DS,Avanquest,0.26,0.09,0,0.03,0.39
4974,Dance Party: Pop Hits,Wii,Nordic Games,0,0.36,0,0.02,0.39
4997,Peppa Pig: The Game,Wii,Pinnacle,0,0.35,0,0.03,0.38
5046,Guitar Hero On Tour: Modern Hits,DS,Activision,0.13,0.2,0,0.04,0.38
5095,Trivial Pursuit,X360,Electronic Arts,0.12,0.21,0,0.04,0.37
5195,Press Your Luck 2010 Edition,Wii,Ubisoft,0.33,0,0,0.03,0.36
5213,Guitar Hero: Smash Hits,PS3,Activision,0.2,0.11,0,0.05,0.36
5240,U-Sing,Wii,Mindscape,0,0.32,0,0.03,0.36
5321,Guitar Hero: Metallica,PS2,Activision,0.17,0.13,0,0.04,0.35
5426,Disney Sing It: Pop Hits,PS2,Disney Interactive Studios,0.1,0.02,0,0.22,0.34
5465,SingStar Take That,PS3,Sony Computer Entertainment,0,0.3,0,0.03,0.33
5612,Birthday Party Bash,Wii,Take-Two Interactive,0.3,0,0,0.02,0.32
5656,Rock Band Country Track Pack,PS2,MTV Games,0.16,0.12,0,0.04,0.32
5690,DJ Hero,PS2,Activision,0.1,0.02,0,0.2,0.32
5808,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,DS,Mentor Interactive,0.29,0,0,0.02,0.31
5927,Alvin and the Chipmunks: The Squeakquel,DS,Majesco Entertainment,0.28,0,0,0.02,0.3
5942,Guitar Hero: Van Halen,X360,Activision,0.16,0.1,0,0.03,0.3
5996,Guitar Hero: Van Halen,Wii,Activision,0.14,0.12,0,0.03,0.29
6066,Trivial Pursuit,PS3,Electronic Arts,0.12,0.12,0,0.05,0.29
6223,Guitar Hero: Van Halen,PS3,Activision,0.14,0.09,0,0.04,0.28
6287,Trivial Pursuit,PS2,Electronic Arts,0.09,0.01,0,0.17,0.27
6387,Dora the Explorer: Dora Saves the Crystal Kingdom,Wii,Take-Two Interactive,0.24,0.01,0,0.02,0.27
6400,Family Feud: 2010 Edition,DS,Ubisoft,0.25,0,0,0.02,0.27
6423,My Virtual Tutor: Reading Adventure Kindergarten to First,DS,Mentor Interactive,0.25,0,0,0.02,0.27
6433,Scene It? Twilight,Wii,Konami Digital Entertainment,0.16,0.08,0,0.02,0.27
6516,Disney Sing It: Pop Hits,PS3,Disney Interactive Studios,0.17,0.05,0,0.03,0.26
6520,Hatsune Miku: Project Diva,PSP,Sega,0,0,0.26,0,0.26
6639,Scrabble,DS,Ubisoft,0.21,0.02,0,0.03,0.25
6797,Disney Stitch Jam,DS,Disney Interactive Studios,0.08,0,0.16,0,0.24
6859,The Price is Right 2010 Edition,Wii,Ubisoft,0.22,0,0,0.02,0.24
6967,Big Family Games,Wii,THQ,0,0.22,0,0.02,0.23
6993,SingStar Pop Edition,PS3,Sony Computer Entertainment,0,0.19,0,0.05,0.23
7002,Rock Band Track Pack: Classic Rock,Wii,MTV Games,0.22,0,0,0.02,0.23
7013,Rock Band Country Track Pack,X360,MTV Games,0.22,0,0,0.02,0.23
7115,101-in-1 Party Megamix Wii,Wii,Nordcurrent,0.19,0.01,0,0.02,0.23
7261,Pinball Hall of Fame: The Williams Collection,PS3,Crave Entertainment,0.2,0,0,0.02,0.22
7262,Guitar Hero: Smash Hits,PS2,Activision,0.11,0.01,0,0.1,0.22
7541,The Ultimate Red Ball Challenge,Wii,Mindscape,0,0.19,0,0.01,0.2
7569,Neighborhood Games,Wii,THQ,0.17,0.02,0,0.01,0.2
7594,"Ni Hao, Kai-lan: New Year's Celebration",DS,Take-Two Interactive,0.19,0,0,0.01,0.2
7595,Press Your Luck 2010 Edition,DS,Ubisoft,0.19,0,0,0.01,0.2
7602,Rock Band Track Pack: Classic Rock,PS2,MTV Games,0.1,0.08,0,0.03,0.2
7755,"Ni Hao, Kai-lan: Super Game Day",Wii,Take-Two Interactive,0.18,0,0,0.01,0.19
7778,Dream Salon,DS,Zoo Digital Publishing,0.18,0,0,0.01,0.19
7795,Rock Band Country Track Pack,PS3,MTV Games,0.18,0,0,0.01,0.19
8124,SingStar Motown,PS3,Sony Computer Entertainment,0,0.16,0,0.02,0.18
8326,Buzz! Brain of the UK,PS3,Sony Computer Entertainment,0,0.15,0,0.02,0.17
8404,I'm A Celebrity: Get Me Out of Here!,Wii,Mindscape,0,0.16,0,0.01,0.17
8427,Easy Piano,DS,Game Life,0.04,0.11,0,0.02,0.17
8517,Hannah Montana: Rock Out the Show,PSP,Disney Interactive Studios,0.13,0.01,0,0.02,0.16
8624,Family Party: 30 Great Games Outdoor Fun,Wii,D3Publisher,0.14,0.01,0,0.01,0.16
8647,Just Sing!,DS,DTP Entertainment,0.14,0.01,0,0.01,0.16
