Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11739,Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008,Namco Bandai Games,0,0,0.07,0,0.07
11746,Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008,Takara Tomy,0,0,0.07,0,0.07
11770,Boxing,PS,2000,Midas Interactive Entertainment,0.04,0.03,0,0,0.07
11781,Kenka Banchou 6: Soul & Blood,3DS,2015,Screenlife,0,0,0.07,0,0.07
11793,Saint Seiya: Brave Soldiers,PS3,2013,Namco Bandai Games,0,0.01,0.06,0,0.07
11820,Kengo: Legend of The 9,X360,2006,Majesco Entertainment,0.06,0.01,0,0.01,0.07
11825,The King of Fighters Collection: The Orochi Saga,PSP,2008,Ignition Entertainment,0.07,0,0,0,0.07
11829,Cartoon Network: Punch Time Explosion XL,X360,2011,Crave Entertainment,0.07,0,0,0,0.07
11847,Mucha Lucha! Mascaritas of the Lost Code,GBA,2003,Ubisoft,0.05,0.02,0,0,0.07
11868,TMNT: Mutant Melee,GC,2005,Konami Digital Entertainment,0.06,0.01,0,0,0.07
11897,Guilty Gear Xrd -Revelator-,PS4,2016,PQube,0.02,0,0.05,0,0.07
11902,The King of Fighters: Evolution,DC,2000,SNK,0,0,0.07,0,0.07
11952,Bleach: Heat the Soul 3,PSP,2006,Sony Computer Entertainment,0,0,0.07,0,0.07
11954,Showtime Championship Boxing,Wii,2007,Zoo Digital Publishing,0.06,0,0,0.01,0.07
11987,Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992,Konami Digital Entertainment,0.04,0.01,0.02,0,0.07
11988,Super Robot Spirits,N64,1998,Banpresto,0,0,0.04,0.03,0.07
12006,Ultimate Marvel vs. Capcom 3,X360,2011,Capcom,0,0.03,0.04,0,0.07
12014,Guilty Gear Xrd -Revelator-,PS3,2016,PQube,0.01,0.02,0.02,0.01,0.07
12055,Tournament of Legends,Wii,2010,Sega,0.04,0.02,0,0.01,0.07
12069,Tom and Jerry in War of the Whiskers,GC,2003,NewKidCo,0.05,0.01,0,0,0.07
12086,Samurai Shodown,NG,1993,SNK,0,0,0.07,0,0.07
12088,Fighter Maker 2,PS2,2002,Enterbrain,0.03,0.03,0,0.01,0.07
12126,Cartoon Network: Punch Time Explosion XL,PS3,2011,Crave Entertainment,0.06,0,0,0,0.07
12143,Legends of Wrestling II,GBA,2002,Acclaim Entertainment,0.05,0.02,0,0,0.07
12145,Fatal Fury: Battle Archives Volume 2,PS2,2007,SNK Playmore,0.03,0.03,0,0.01,0.07
12180,Destrega,PS,1998,Sony Computer Entertainment,0.04,0.03,0,0,0.07
12189,The King of Fighters 02/03,PS2,2005,SNK,0.03,0.03,0,0.01,0.07
12190,Kamen Rider: Dragon Knight,Wii,2009,D3Publisher,0.06,0,0,0,0.07
12257,Zatch Bell! Mamodo Battles,GC,2005,Namco Bandai Games,0.05,0.01,0,0,0.06
12273,Bleach: Versus Crusade,Wii,2008,Sega,0,0,0.06,0,0.06
12296,Fist of the North Star: Ken's Rage 2,X360,2012,Tecmo Koei,0.03,0.01,0.02,0,0.06
12298,Ys vs. Sora no Kiseki: Alternative Saga,PSP,2010,Falcom Corporation,0,0,0.06,0,0.06
12299,Naruto: Ultimate Ninja Heroes (JP sales),PSP,2006,Namco Bandai Games,0,0,0.06,0,0.06
12301,Legend of the Dragon,Wii,2007,Game Factory,0.06,0,0,0,0.06
12330,Steambot Chronicles: Battle Tournament,PSP,2008,Irem Software Engineering,0.05,0,0.01,0,0.06
12335,Killer Instinct (2013),XOne,2013,Microsoft Game Studios,0.03,0.03,0,0.01,0.06
12360,Dissidia: Final Fantasy Universal Tuning,PSP,2009,Square Enix,0,0,0.06,0,0.06
12372,Samurai Shodown Anthology,Wii,2008,Ignition Entertainment,0.06,0,0,0,0.06
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,2011,Namco Bandai Games,0,0,0.06,0,0.06
12420,Guilty Gear XX Accent Core Plus,PS2,2008,PQube,0.03,0.02,0,0.01,0.06
12424,Shonen Jump's One Piece: Grand Battle,GC,2005,Namco Bandai Games,0.05,0.01,0,0,0.06
12438,Naruto Shippuden: Gekito Ninja Taisen! Special,Wii,2010,Takara Tomy,0,0,0.06,0,0.06
12513,Marvel Super Heroes,SAT,1997,Capcom,0,0,0.06,0,0.06
12527,Showtime Championship Boxing,DS,2007,Zoo Digital Publishing,0.06,0,0,0,0.06
12529,Digimon All-Star Rumble,X360,2014,Namco Bandai Games,0.04,0.01,0,0.01,0.06
12550,Guilty Gear X: Advance Edition,GBA,2002,Sammy Corporation,0.04,0.02,0,0,0.06
12553,Fate/Tiger Colosseum Upper,PSP,2008,Capcom,0,0,0.06,0,0.06
12559,JoJo's Bizarre Adventure: All Star Battle,3DS,2012,Take-Two Interactive,0.06,0,0,0,0.06
12580,Melty Blood: Actress Again,PS2,2009,Ecole,0,0,0.06,0,0.06
12609,Arcana Heart 3,PSV,2014,Arc System Works,0.03,0,0.02,0.01,0.06
