Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
9916,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004,Eidos Interactive,0.09,0.03,0,0,0.12
9921,Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,SNES,1994,Angel Studios,0,0,0.12,0,0.12
9935,King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,PS2,2002,Spike,0,0,0.12,0,0.12
9987,Center Ring Boxing,SAT,1994,JVC,0,0,0.12,0,0.12
10001,DOA 2: Dead or Alive 2 Hardcore,PS2,2000,Tecmo Koei,0,0,0.11,0,0.11
10019,Melty Blood: Act Cadenza,PS2,2006,Sega,0,0,0.11,0,0.11
10036,Ultimate Mortal Kombat,DS,2007,Midway Games,0.09,0.01,0,0.01,0.11
10038,Primal Rage,PS,1994,Time Warner Interactive,0.06,0.04,0,0.01,0.11
10045,BoomBots,PS,1999,SouthPeak Games,0.06,0.04,0,0.01,0.11
10080,The King of Fighters XII,X360,2009,Ignition Entertainment,0.09,0,0.01,0.01,0.11
10083,The King of Fighters '99,PS,2000,SNK,0,0,0.11,0.01,0.11
10126,ECW Anarchy Rulz,PS,1999,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10127,InuYasha: A Feudal Fairy Tale,PS,2002,Namco Bandai Games,0,0,0.1,0.01,0.11
10141,WWE All Stars,PS2,2011,THQ,0.05,0.04,0,0.01,0.11
10152,Capcom vs. SNK 2 EO,GC,2002,Capcom,0.09,0.02,0,0,0.11
10172,Mortal Kombat: Deception,GC,2005,Midway Games,0.09,0.02,0,0,0.11
10215,The King of Fighters 2000/2001,PS2,2003,Ignition Entertainment,0.05,0.04,0,0.01,0.11
10229,BlazBlue: Calamity Trigger Portable,PSP,2010,PQube,0.07,0.01,0.03,0.01,0.11
10231,Street Fighter Collection,SAT,1996,Capcom,0,0,0.11,0,0.11
10257,X-Men: Next Dimension,XB,2002,Activision,0.08,0.02,0,0,0.11
10266,One Piece: Burning Blood,PSV,2016,Namco Bandai Games,0,0.03,0.07,0.01,0.11
10273,Transformers: Beast Wars Transmetals,PS,2000,BAM! Entertainment,0.06,0.04,0,0.01,0.11
10358,BlazBlue: Continuum Shift II,3DS,2011,PQube,0.05,0.01,0.04,0.01,0.11
10379,Fight Club,XB,2004,Vivendi Games,0.08,0.02,0,0,0.11
10382,Kamen Rider: Climax Heroes,PS2,2009,Namco Bandai Games,0,0,0.11,0,0.11
10393,BlazBlue: Chrono Phantasma,PSV,2014,Arc System Works,0.06,0,0.03,0.02,0.11
10414,Fairy Tail: Portable Guild,PSP,2010,Konami Digital Entertainment,0,0,0.11,0,0.11
10434,UFC: Tapout 2,XB,2003,Capcom,0.08,0.02,0,0,0.1
10492,Lucha Libre AAA: Heroes del Ring,PS3,2010,Konami Digital Entertainment,0.1,0,0,0.01,0.1
10503,Bujingai: The Forsaken City,PS2,2003,505 Games,0.05,0.04,0,0.01,0.1
10514,Gouketuji Ichizoku 2: Chottodake Saikyou Densetsu,PS,1995,Atlus,0,0,0.1,0.01,0.1
10527,The King of Fighters: Dream Match 1999,DC,1999,SNK,0,0,0.1,0,0.1
10533,X-Men: Children of the Atom,PS,1998,Acclaim Entertainment,0.06,0.04,0,0.01,0.1
10544,Capcom vs. SNK 2 EO,XB,2003,Capcom,0.08,0.02,0,0,0.1
10552,Draglade,DS,2007,505 Games,0.09,0,0,0.01,0.1
10557,E·O·E: Eve of Extinction,PS2,2002,Eidos Interactive,0.04,0.03,0.02,0.01,0.1
10588,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008,Capcom,0,0,0.1,0,0.1
10618,SNK vs. Capcom: SVC Chaos,XB,2004,Ignition Entertainment,0.08,0.02,0,0,0.1
10635,Aquapazza: Aquaplus Dream Match,PS3,2012,Aqua Plus,0.05,0,0.05,0.01,0.1
10638,Flying Dragon,N64,1997,Natsume,0.08,0.02,0,0,0.1
10644,Gekido,PS,1999,Infogrames,0.06,0.04,0,0.01,0.1
10649,Ultimate Marvel vs. Capcom 3,PS3,2011,Capcom,0,0.04,0.04,0.01,0.1
10655,Marvel vs. Capcom: Clash of Super Heroes,DC,1999,Capcom,0,0,0.1,0,0.1
10660,Digimon All-Star Rumble,PS3,2014,Namco Bandai Games,0.06,0.03,0,0.02,0.1
10667,Bleach: Dark Souls (JP sales),DS,2007,Sega,0,0,0.1,0,0.1
10705,Naruto Shippuden: Gekito Ninja Taisen! EX,Wii,2007,Takara Tomy,0,0,0.1,0,0.1
10710,Real Bout Garou Densetsu,SAT,1996,SNK,0,0,0.1,0,0.1
10728,Ultra Street Fighter IV,PS4,2015,Capcom,0,0.08,0,0.01,0.1
10757,Virtual Pro Wrestling,PS,1996,Asmik Ace Entertainment,0,0,0.09,0.01,0.1
10762,Dragon Ball: Evolution,PSP,2009,Namco Bandai Games,0.09,0,0,0.01,0.1
