Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13695,Deadliest Warrior: Ancient Combat,X360,2012,Cloud Imperium Games Corporation,0.04,0,0,0,0.04
13703,Capcom Fighting Evolution,XB,2005,Capcom,0.03,0.01,0,0,0.04
13746,Deadly Arts,N64,1998,Konami Digital Entertainment,0.03,0.01,0,0,0.04
13765,One Piece: Burning Blood,XOne,2016,Namco Bandai Games,0.03,0.01,0,0,0.04
13783,Katekyoo Hitman Reborn! Battle Arena 2 - Spirits Burst,PSP,2009,Marvelous Interactive,0,0,0.04,0,0.04
13788,Deadliest Warrior: Ancient Combat,PS3,2012,Cloud Imperium Games Corporation,0.04,0,0,0,0.04
13789,King of Fighters: Maximum Impact Regulation A,PS2,2007,SNK Playmore,0,0,0.04,0,0.04
13809,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,Wii,2010,Namco Bandai Games,0,0,0.04,0,0.04
13811,Phantom Breaker,X360,2011,5pb,0.02,0,0.02,0,0.04
13817,Cyber Troopers Virtual-On Marz,PS2,2003,Sega,0.02,0.01,0,0,0.04
13828,Draglade (JP sales),DS,2007,505 Games,0,0,0.04,0,0.04
13844,Zatch Bell! Mamodo Fury,GC,2005,Namco Bandai Games,0.03,0.01,0,0,0.04
13877,Shonen Jump's One Piece: Grand Adventure,GC,2006,Namco Bandai Games,0.03,0.01,0,0,0.04
13916,Art of Fighting 3: The Path of the Warrior,NG,1996,SNK,0,0,0.04,0,0.04
13973,Galaxy Fight,SAT,1994,Sunsoft,0,0,0.04,0,0.04
13991,Fatal Fury: Battle Archives Volume 1,PS2,2006,Ignition Entertainment,0.02,0.01,0,0,0.04
14004,Fighting Vipers 2,DC,2000,Sega,0,0,0.04,0,0.04
14048,Swords,Wii,N/A,Unknown,0.03,0,0,0,0.04
14131,Zatch Bell! Electric Arena,GBA,2003,Banpresto,0.02,0.01,0,0,0.03
14202,Sunday vs Magazine Shuuketsu! Choujou Daikessen,PSP,2009,Konami Digital Entertainment,0,0,0.03,0,0.03
14230,JoJo's Bizarre Adventure: Eyes of Heaven,PS4,2015,Namco Bandai Games,0,0,0.03,0,0.03
14249,Legend of the Dragon,PSP,2007,Game Factory,0.03,0,0,0,0.03
14297,Custom Beat Battle: Draglade 2,DS,2008,Namco Bandai Games,0,0,0.03,0,0.03
14316,Gakusen Toshi Asterisk Festa: Houka Kenran,PSV,2016,Namco Bandai Games,0,0,0.03,0,0.03
14368,Pocket Fighter,SAT,1998,Capcom,0,0,0.03,0,0.03
14372,Guilty Gear XX Accent Core Plus,Wii,2009,PQube,0.01,0.02,0,0,0.03
14377,JoJo's Bizarre Adventure: Eyes of Heaven,PS3,2015,Namco Bandai Games,0,0,0.03,0,0.03
14406,Darkstalkers Resurrection,PS3,2013,Capcom,0,0,0.03,0,0.03
14412,Suggoi! Arcana Heart 2,PS2,2009,AQ Interactive,0,0,0.03,0,0.03
14432,Far East of Eden Shinden,NG,1995,Hudson Soft,0,0,0.03,0,0.03
14467,Dennou Senki Virtual-On Force,X360,2010,Sega,0,0,0.03,0,0.03
14494,Senko no Ronde DUO,X360,2010,G.Rev,0,0,0.03,0,0.03
14501,Katekyoo Hitman Reborn! Kizuna no Tag Battle,PSP,2010,Marvelous Interactive,0,0,0.03,0,0.03
14525,Samurai Spirits: Tenkaichi Kenkakuden,PS2,N/A,Unknown,0,0,0.03,0,0.03
14526,Robo Pit,PS,1995,Kokopeli Digital Studios,0.02,0.01,0,0,0.03
14636,Hajime no Ippo: The Fighting,GBA,2002,ESP,0,0,0.03,0,0.03
14652,The King of Fighters Portable '94~'98: Chapter of Orochi,PSP,2010,SNK Playmore,0,0,0.03,0,0.03
14667,Wrestle Angels: Survivor 2,PS2,2008,Tryfirst,0,0,0.03,0,0.03
14670,The King of Fighters 02/03,XB,2005,SNK Playmore,0.02,0.01,0,0,0.03
14679,Tom and Jerry in War of the Whiskers,XB,N/A,Unknown,0.02,0.01,0,0,0.03
14694,Battle Arena Toshinden URA,SAT,1995,Sega,0,0,0.03,0,0.03
14747,Bleach: Soul Carnival 2,PSP,2009,Sony Computer Entertainment,0,0,0.03,0,0.03
14754,The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%,PS2,2007,Banpresto,0,0,0.03,0,0.03
14761,Wrestle Kingdom,PS2,2006,Yuke's,0,0,0.03,0,0.03
14769,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013,Arc System Works,0,0,0.03,0,0.03
14858,The King of Fighters: Maximum Impact - Maniax,XB,N/A,Unknown,0.02,0.01,0,0,0.03
14905,War Gods,PS,1996,GT Interactive,0.01,0.01,0,0,0.03
14935,Shinseiki Evangelion: Battle Orchestra,PS2,2007,Broccoli,0,0,0.02,0,0.02
14941,Stake: Fortune Fighters,XB,2003,Metro 3D,0.02,0.01,0,0,0.02
14964,Ikki Tousen: Eloquent Fist,PSP,2008,Marvelous Interactive,0,0,0.02,0,0.02
