Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3381,The Fight: Lights Out,PS3,2010,Sony Computer Entertainment,0.29,0.22,0,0.09,0.6
3419,SoulCalibur V,X360,2012,Namco Bandai Games,0.39,0.14,0.02,0.04,0.59
3479,JoJo's Bizarre Adventure: All Star Battle,PS3,2013,Namco Bandai Games,0.05,0.02,0.5,0.01,0.58
3490,BlazBlue: Calamity Trigger,PS3,2009,PQube,0.36,0.1,0.06,0.06,0.58
3530,Naruto: Ultimate Ninja 2,PS2,2004,Namco Bandai Games,0.47,0.02,0,0.08,0.57
3579,Knockout Kings 2001,PS2,2001,Electronic Arts,0.28,0.21,0,0.07,0.56
3591,WWE Raw 2,XB,2003,THQ,0.43,0.11,0,0.02,0.56
3611,Fatal Fury Special,SNES,1994,Takara,0,0,0.56,0,0.56
3630,Dragon Ball: XenoVerse,PS3,2015,Namco Bandai Games,0.15,0.2,0.14,0.07,0.55
3641,WWF Raw,XB,2002,THQ,0.4,0.13,0,0.02,0.55
3643,Jump Super Stars,DS,2005,Nintendo,0,0,0.55,0,0.55
3644,Legends of WrestleMania,PS3,2009,THQ,0.3,0.17,0,0.07,0.55
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,Wii,2010,Capcom,0.32,0.16,0.03,0.05,0.55
3665,Contender 2,PS,2000,3DO,0.31,0.21,0,0.04,0.55
3680,Mortal Kombat 3,PS,1995,Sony Computer Entertainment,0.29,0.2,0.02,0.04,0.55
3688,Dragon Ball Z: Shin Budokai,PSP,2006,Atari,0.26,0.08,0.13,0.07,0.55
3717,Def Jam: Fight for NY,XB,N/A,Electronic Arts,0.43,0.1,0,0.02,0.54
3721,Kidou Senshi Gundam: Extreme VS,PS3,2011,Namco Bandai Games,0,0,0.54,0,0.54
3722,Dragon Ball Z: Ultimate Tenkaichi,X360,2011,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54
3739,WWE SmackDown vs. Raw 2010,DS,2009,THQ,0.35,0.14,0,0.05,0.54
3753,War of the Monsters,PS2,2003,Sony Computer Entertainment,0.26,0.2,0,0.07,0.54
3832,Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009,Nintendo,0.45,0.04,0,0.04,0.52
3833,Fight Night Round 3,PSP,2006,Electronic Arts,0.46,0.02,0,0.05,0.52
3845,Ready 2 Rumble Boxing: Round 2,PS,2000,Midway Games,0.29,0.2,0,0.03,0.52
3849,Rival Schools: United By Fate,PS,1998,Capcom,0.12,0.08,0.28,0.03,0.52
3881,Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Namco Bandai Games,0.29,0.17,0.01,0.04,0.51
3892,SoulCalibur: Broken Destiny,PSP,2009,Namco Bandai Games,0.12,0.2,0.07,0.12,0.51
3907,Dragon Ball: Raging Blast,X360,2009,Namco Bandai Games,0.36,0.09,0.02,0.04,0.51
3919,WWE SmackDown vs. RAW 2007,X360,2006,THQ,0.44,0.03,0,0.04,0.51
3937,Dragon Ball Z: Supersonic Warriors,GBA,2004,Atari,0.36,0.13,0,0.01,0.51
3962,Dragon Ball Z: Supersonic Warriors 2,DS,2005,Atari,0.14,0.02,0.32,0.02,0.5
3976,Bleach: Soul Resurreccion,PS3,2011,Nippon Ichi Software,0.27,0.11,0.07,0.05,0.5
3988,Dead or Alive Ultimate,XB,2004,Tecmo Koei,0.3,0.1,0.08,0.02,0.5
4033,WWE Wrestlemania X8,GC,2002,THQ,0.38,0.1,0,0.01,0.49
4048,Dragon Ball Z: Burst Limit,X360,2008,Atari,0.24,0.18,0.03,0.05,0.49
4061,One Piece: Grand Battle!,PS,2001,Atari,0,0,0.46,0.03,0.49
4105,ECW Hardcore Revolution,PS,1999,Acclaim Entertainment,0.27,0.18,0,0.03,0.48
4108,Wu-Tang: Shaolin Style,PS,1998,Activision,0.27,0.18,0,0.03,0.48
4153,Karate,2600,N/A,Ultravision,0.44,0.03,0,0,0.47
4156,X-Men: Next Dimension,PS2,2002,Activision,0.23,0.18,0,0.06,0.47
4157,Street Fighter X Tekken,X360,2012,Capcom,0.31,0.1,0.03,0.03,0.47
4165,Naruto Shippuden: Ultimate Ninja Storm Revolution,PS3,2014,Namco Bandai Games,0.15,0.16,0.09,0.08,0.47
4171,WWE SmackDown vs. Raw 2011,Wii,2010,THQ,0.3,0.13,0,0.04,0.47
4173,Victorious Boxers: Ippo's Road to Glory,PS2,2000,Empire Interactive,0.05,0.04,0.38,0.01,0.47
4195,Dead or Alive 4,X360,2005,Tecmo Koei,0.3,0.03,0.1,0.03,0.47
4222,Godzilla: Save the Earth,PS2,2004,Atari,0.23,0.18,0,0.06,0.47
4257,Dragon Ball Z: Sagas,PS2,2005,Atari,0.38,0.01,0,0.06,0.46
4276,Bleach: The Blade of Fate,DS,2006,Sega,0.3,0.01,0.12,0.03,0.46
4290,Bloody Roar II,PS,1999,Virgin Interactive,0.25,0.17,0,0.03,0.46
4331,Dead or Alive: Dimensions,3DS,2011,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45
