Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
427,Dragon Quest VI: Maboroshi no Daichi,SNES,Enix Corporation,0,0,3.19,0,3.19
690,Chrono Trigger,SNES,SquareSoft,0.28,0,2.02,0.01,2.31
1523,Romancing SaGa 3,SNES,SquareSoft,0,0,1.29,0.01,1.3
1842,Arc the Lad,PS,Sony Computer Entertainment,0,0,1.1,0.01,1.11
2355,Seiken Densetsu 3,SNES,SquareSoft,0,0,0.89,0,0.89
2889,Tactics Ogre: Let Us Cling Together,SNES,Quest,0,0,0.71,0,0.71
3354,Suikoden,PS,Konami Digital Entertainment,0.21,0.14,0.21,0.04,0.6
3522,Beyond The Beyond,PS,Sony Computer Entertainment,0.11,0.08,0.35,0.04,0.57
4375,Persona,PS,Atlus,0,0,0.42,0.03,0.45
4857,Mystery Dungeon: Shiren the Wanderer,SNES,ChunSoft,0,0,0.4,0,0.4
4876,Tales of Phantasia,SNES,Namco Bandai Games,0,0,0.4,0,0.4
5011,Shin Megami Tensei: Devil Summoner,SAT,Atlus,0,0,0.38,0,0.38
5856,Blazing Heroes,SAT,Sega,0,0,0.3,0,0.3
5922,Far East of Eden Zero,SNES,Hudson Soft,0,0,0.3,0,0.3
5974,Guardian Heroes,SAT,Sega,0,0,0.29,0,0.29
8354,Space Griffon VF-9,PS,Panther Software,0.02,0.02,0.12,0.01,0.17
8516,King's Field,PS,Sony Computer Entertainment,0.09,0.06,0,0.01,0.16
8989,Wizardry VII: Gadeia no Houshu,PS,Sony Computer Entertainment,0,0,0.14,0.01,0.15
9548,Mystic Ark,SNES,Enix Corporation,0,0,0.13,0,0.13
10386,Virtual Hydlide,SAT,Sega,0,0,0.11,0,0.11
10410,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,Namco Bandai Games,0,0,0.11,0,0.11
10422,Wizardry VI: Bane of the Cosmic Forge,SNES,ASCII Entertainment,0,0,0.1,0,0.1
10864,Terranigma,SNES,Nintendo,0,0,0.09,0,0.09
13724,Metal Max Returns,SNES,Data East,0,0,0.04,0,0.04
