Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
509,Mortal Kombat,PS3,Warner Bros. Interactive Entertainment,1.98,0.55,0,0.32,2.85
786,Mortal Kombat,X360,Warner Bros. Interactive Entertainment,1.63,0.33,0,0.15,2.11
1436,Marvel vs. Capcom 3: Fate of Two Worlds,PS3,Capcom,0.81,0.29,0.11,0.14,1.35
1560,WWE '12,X360,THQ,0.74,0.4,0,0.12,1.27
1652,Super Street Fighter IV: 3D Edition,3DS,Capcom,0.55,0.44,0.14,0.09,1.22
1714,WWE '12,PS3,THQ,0.53,0.46,0.02,0.17,1.18
1778,Fight Night Champion,PS3,Electronic Arts,0.45,0.51,0,0.19,1.15
1918,Marvel vs. Capcom 3: Fate of Two Worlds,X360,Capcom,0.79,0.18,0.03,0.07,1.08
2345,Dissidia 012: Duodecim Final Fantasy,PSP,Square Enix,0.21,0.13,0.46,0.08,0.89
2565,Fight Night Champion,X360,Electronic Arts,0.4,0.33,0,0.07,0.8
3269,Dragon Ball Z: Ultimate Tenkaichi,PS3,Namco Bandai Games,0.27,0.18,0.09,0.08,0.62
3721,Kidou Senshi Gundam: Extreme VS,PS3,Namco Bandai Games,0,0,0.54,0,0.54
3722,Dragon Ball Z: Ultimate Tenkaichi,X360,Namco Bandai Games,0.39,0.1,0.01,0.04,0.54
3976,Bleach: Soul Resurreccion,PS3,Nippon Ichi Software,0.27,0.11,0.07,0.05,0.5
4331,Dead or Alive: Dimensions,3DS,Ubisoft Annecy,0.13,0.21,0.07,0.03,0.45
4663,WWE All Stars,PS3,THQ,0.16,0.18,0,0.07,0.42
5235,WWE '12,Wii,THQ,0.24,0.09,0,0.03,0.36
5298,One Piece: Gigant Battle 2 Shin Sekai,DS,Namco Bandai Games,0,0,0.35,0,0.35
5299,Pac-Man All-Stars,PS3,Namco Bandai Games,0.2,0.08,0.04,0.04,0.35
5318,WWE All Stars,X360,THQ,0.18,0.14,0,0.03,0.35
5346,Naruto Shippuden: Ultimate Ninja Impact,PSP,Namco Bandai Games,0.09,0.07,0.15,0.04,0.35
5450,The King of Fighters XIII,X360,Rising Star Games,0.23,0.07,0.01,0.03,0.33
5467,Ultimate Marvel vs. Capcom 3,PSV,Capcom,0.2,0.09,0,0.05,0.33
5796,The King of Fighters XIII,PS3,Rising Star Games,0.17,0.07,0.04,0.03,0.31
5850,PowerUp Heroes,X360,Ubisoft,0.18,0.1,0,0.03,0.3
7071,WWE All Stars,3DS,THQ,0.15,0.06,0,0.02,0.23
7506,WWE All Stars,Wii,THQ,0.11,0.07,0,0.02,0.2
7545,Arcana Heart 3,PS3,PQube,0.04,0.05,0.1,0.02,0.2
7994,WWE All Stars,PSP,THQ,0.12,0.04,0,0.03,0.19
9370,Hulk Hogan's Main Event,X360,505 Games,0.1,0.02,0,0.01,0.13
9516,BlazBlue: Continuum Shift II,PSP,PQube,0.03,0.02,0.07,0.01,0.13
9655,Supremacy MMA,PS3,505 Games,0.06,0.04,0,0.02,0.13
9786,Blazblue: Continuum Shift Extend,PSV,PQube,0.03,0.05,0.02,0.02,0.12
9838,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,Namco Bandai Games,0,0,0.12,0,0.12
10141,WWE All Stars,PS2,THQ,0.05,0.04,0,0.01,0.11
10358,BlazBlue: Continuum Shift II,3DS,PQube,0.05,0.01,0.04,0.01,0.11
10649,Ultimate Marvel vs. Capcom 3,PS3,Capcom,0,0.04,0.04,0.01,0.1
10805,Cartoon Network: Punch Time Explosion,3DS,Deep Silver,0.07,0.02,0,0.01,0.1
10923,Dragon Ball Kai: Ultimate Butouden,DS,Namco Bandai Games,0,0,0.09,0,0.09
11079,Blazblue: Continuum Shift Extend,PS3,PQube,0,0,0.09,0,0.09
11232,Cartoon Network: Punch Time Explosion XL,Wii,Crave Entertainment,0.07,0.01,0,0.01,0.09
11370,Supremacy MMA,X360,505 Games,0.05,0.03,0,0.01,0.08
11734,Fairy Tail: Portable Guild 2,PSP,Konami Digital Entertainment,0,0,0.08,0,0.08
11829,Cartoon Network: Punch Time Explosion XL,X360,Crave Entertainment,0.07,0,0,0,0.07
12006,Ultimate Marvel vs. Capcom 3,X360,Capcom,0,0.03,0.04,0,0.07
12126,Cartoon Network: Punch Time Explosion XL,PS3,Crave Entertainment,0.06,0,0,0,0.07
12377,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,PSP,Namco Bandai Games,0,0,0.06,0,0.06
12906,Arcana Heart 3,X360,PQube,0,0.03,0.02,0,0.05
13811,Phantom Breaker,X360,5pb,0.02,0,0.02,0,0.04
15931,Nurarihyon no Mago: Hyakki Ryouran Taisen,PS3,Konami Digital Entertainment,0,0,0.02,0,0.02
