Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
499,Need for Speed: Most Wanted,PS3,Electronic Arts,0.71,1.51,0.06,0.61,2.89
845,Forza Horizon,X360,Microsoft Game Studios,0.82,0.98,0.04,0.18,2.02
1175,Need for Speed: Most Wanted,X360,Electronic Arts,0.62,0.8,0.01,0.15,1.58
1744,Need for Speed: Most Wanted,PSV,Electronic Arts,0.38,0.52,0.01,0.25,1.16
1933,F1 2012,PS3,Codemasters,0.12,0.64,0.05,0.25,1.07
3224,Sonic & All-Stars Racing Transformed,X360,Sega,0.2,0.37,0,0.06,0.63
3705,Sonic & All-Stars Racing Transformed,PS3,Sega,0.08,0.33,0.01,0.11,0.54
3795,Sonic & All-Stars Racing Transformed,WiiU,Sega,0.2,0.27,0.02,0.05,0.53
3950,F1 2012,X360,Codemasters,0.1,0.35,0,0.06,0.5
4083,Sonic & All-Stars Racing Transformed,PSV,Sega,0.12,0.25,0,0.11,0.48
4921,Wipeout 2048,PSV,Sony Computer Entertainment,0.14,0.19,0,0.06,0.39
5344,F1 Race Stars,PS3,Codemasters,0.06,0.21,0,0.08,0.35
5431,Modnation Racers: Road Trip,PSV,Sony Computer Entertainment,0.17,0.12,0,0.05,0.34
6068,Sonic & All-Stars Racing Transformed,3DS,Sega,0.12,0.15,0,0.02,0.29
6105,F1 Race Stars,X360,Codemasters,0.07,0.18,0,0.03,0.29
6896,DiRT Showdown,X360,Codemasters,0.08,0.14,0,0.02,0.24
7737,DiRT Showdown,PS3,Codemasters,0.02,0.13,0,0.04,0.19
8108,Ridge Racer Unbounded,PS3,Namco Bandai Games,0.05,0.1,0,0.03,0.18
8930,F1 2012,PC,Codemasters,0.01,0.11,0,0.03,0.15
9942,Ridge Racer Unbounded,X360,Namco Bandai Games,0.05,0.05,0,0.01,0.12
10599,NASCAR The Game: Inside Line,X360,Activision,0.09,0,0,0.01,0.1
11447,NASCAR The Game: Inside Line,PS3,Activision,0.07,0,0,0.01,0.08
11678,Need for Speed: Most Wanted,PC,Electronic Arts,0,0.06,0,0.02,0.08
12213,MotorStorm RC,PSV,Sony Computer Entertainment,0,0.05,0,0.02,0.07
13098,Ben 10 Galactic Racing,PSV,D3Publisher,0.02,0.02,0,0.01,0.05
13358,Test Drive: Ferrari Legends,X360,Atari,0.04,0,0,0,0.05
13759,Test Drive: Ferrari Legends,PS3,Unknown,0.04,0,0,0,0.04
15068,F1 Race Stars,PC,Codemasters,0,0.02,0,0,0.02
15392,Ridge Racer Unbounded,PC,Namco Bandai Games,0,0.02,0,0,0.02
16124,Turbo Trainz,Wii,Mastertronic,0,0.01,0,0,0.01
