Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
769,Dance Dance Revolution Extreme,PS2,Konami Digital Entertainment,1.04,0.81,0,0.27,2.13
1002,The Urbz: Sims in the City,PS2,Electronic Arts,0.52,0.95,0,0.29,1.76
1046,Ace Combat 5: The Unsung War,PS2,Sony Computer Entertainment Europe,0.88,0.34,0.32,0.18,1.71
3199,Dogz,GBA,Ubisoft,0.45,0.17,0,0.01,0.63
3260,The Urbz: Sims in the City,GBA,Electronic Arts,0.37,0.22,0,0.03,0.62
4428,The Urbz: Sims in the City (all regions sales),DS,Electronic Arts,0.4,0.01,0.02,0,0.44
4633,Dance Dance Revolution Ultramix 2,XB,Konami Digital Entertainment,0.32,0.09,0,0.02,0.42
4847,The Urbz: Sims in the City,GC,Electronic Arts,0.24,0.14,0,0.02,0.4
5216,MechAssault 2: Lone Wolf,XB,Microsoft Game Studios,0.27,0.08,0,0.01,0.36
5390,The Urbz: Sims in the City,XB,Electronic Arts,0.22,0.11,0,0.01,0.34
5871,The Sims 2,PC,Electronic Arts,0.02,0.24,0,0.05,0.3
6063,The Urbz: Sims In the City (US weekly sales),DS,Electronic Arts,0.27,0,0,0.02,0.29
6144,F/A-18F Super Hornet,GBA,Majesco Entertainment,0.2,0.08,0,0.01,0.28
6529,Armored Core: Nexus,PS2,Indie Games,0.06,0.05,0.14,0.02,0.26
8005,Harvest Moon: A Wonderful Life Special Edition,PS2,505 Games,0.09,0.07,0,0.02,0.18
10146,AirForce Delta Strike,PS2,Konami Digital Entertainment,0.05,0.04,0,0.01,0.11
10502,Top Gun: Combat Zones,GBA,Mastiff,0.07,0.03,0,0,0.1
10726,Star Trek: Shattered Universe,PS2,Global Star,0.05,0.04,0,0.01,0.1
11495,Kenshuui Tendo Dokuta,DS,Spike,0,0,0.08,0,0.08
12196,Armored Core: Nine Breaker,PS2,505 Games,0.03,0.03,0,0.01,0.07
12252,Wings of War,XB,Take-Two Interactive,0.05,0.01,0,0,0.06
12884,Naval Ops: Commander,PS2,Tecmo Koei,0.03,0.02,0,0.01,0.05
13043,Armored Core: Formula Front Extreme Battle,PSP,505 Games,0.05,0,0,0,0.05
13691,Star Trek: Shattered Universe,XB,Global Star,0.03,0.01,0,0,0.04
14305,GunGriffon: Allied Strike,XB,Microsoft Game Studios,0.02,0.01,0,0,0.03
14957,Steel Battalion: Line of Contact,XB,Capcom,0.02,0.01,0,0,0.02
15021,Kuusen II,PS2,Kadokawa Shoten,0,0,0.02,0,0.02
