Rank,Name,Platform,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
95,The Legend of Zelda: Ocarina of Time,N64,Nintendo,4.1,1.89,1.45,0.16,7.6
146,Metal Gear Solid,PS,Konami Digital Entertainment,3.18,1.83,0.78,0.24,6.03
152,Resident Evil 2,PS,Virgin Interactive,1.88,1.47,2.02,0.45,5.82
389,Grand Theft Auto 2,PS,Take-Two Interactive,1.13,2.07,0,0.22,3.42
623,Tomb Raider: The Last Revelation,PS,Eidos Interactive,1.15,1.14,0.06,0.13,2.48
643,Dino Crisis,PS,Capcom,0.81,0.76,0.7,0.14,2.41
1029,Twisted Metal III,PS,989 Studios,1.48,0.2,0,0.05,1.73
1267,Pac-Man World,PS,Namco Bandai Games,1.21,0.14,0.1,0.04,1.5
2855,Fear Effect,PS,Eidos Interactive,0.4,0.27,0,0.05,0.72
3023,Spice World,PS,Sony Computer Entertainment,0.37,0.25,0,0.04,0.67
3279,Tomb Raider III: Adventures of Lara Croft,PC,Eidos Interactive,0.59,0.03,0,0,0.62
4355,Apocalypse,PS,Activision,0.25,0.17,0,0.03,0.45
4366,Rampage World Tour,N64,GT Interactive,0.36,0.08,0,0.01,0.45
4586,Rascal,PS,Psygnosis,0.24,0.16,0,0.03,0.42
4686,Tomb Raider: The Last Revelation,PC,Eidos Interactive,0.41,0,0,0,0.41
5019,Ninja: Shadow of Darkness,PS,Eidos Interactive,0.21,0.14,0,0.02,0.38
5267,Blasto,PS,Sony Computer Entertainment,0.2,0.13,0,0.02,0.35
5415,Tiny Tank,PS,Sony Computer Entertainment,0.19,0.13,0,0.02,0.34
5459,Deathtrap Dungeon,PS,Eidos Interactive,0.19,0.13,0,0.02,0.33
5511,BattleTanx,N64,3DO,0.26,0.06,0,0,0.33
6276,Resident Evil 2: Dual Shock Edition,PS,Capcom,0,0,0.26,0.02,0.27
6692,Gex 64: Enter the Gecko,N64,GT Interactive,0.2,0.05,0,0,0.25
6721,Shadow Man,PS,Acclaim Entertainment,0.14,0.09,0,0.02,0.25
6915,Wild 9,PS,Interplay,0.13,0.09,0,0.02,0.24
7097,Rampage 2: Universal Tour,PS,GT Interactive,0.13,0.09,0,0.01,0.23
8592,Buck Bumble,N64,Ubisoft,0.13,0.03,0,0,0.16
8871,T'ai Fu: Wrath of the Tiger,PS,Activision,0.08,0.06,0,0.01,0.15
9019,The Fifth Element,PS,Sony Computer Entertainment,0.08,0.05,0,0.01,0.14
9157,Bio FREAKS,N64,GT Interactive,0.11,0.03,0,0,0.14
9340,Bio FREAKS,PS,GT Interactive,0.07,0.05,0,0.01,0.13
9575,Assault: Retribution,PS,Telstar,0.07,0.05,0,0.01,0.13
10217,Batman & Robin,PS,Acclaim Entertainment,0.06,0.04,0,0.01,0.11
10623,Dragonseeds,PS,Jaleco,0.03,0.02,0.04,0.01,0.1
10640,Lode Runner 3-D,N64,Infogrames,0.08,0.02,0,0,0.1
11365,Godzilla Generations,DC,Sega,0,0,0.08,0,0.08
11618,Auto Destruct,PS,Electronic Arts,0.04,0.03,0,0.01,0.08
11675,Monkey Hero,PS,Take-Two Interactive,0.04,0.03,0,0,0.08
11816,Uprising X,PS,3DO,0.04,0.03,0,0,0.07
11967,Blast Radius,PS,Psygnosis,0.04,0.03,0,0,0.07
12087,OverBlood 2,PS,Evolution Games,0,0,0.06,0,0.07
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,PS,Swing! Entertainment,0.03,0.02,0,0,0.05
13572,The Smurfs,PS,Infogrames,0.02,0.02,0,0,0.04
15631,Rising Zan: The Samurai Gunman,PS,Agetec,0.01,0.01,0,0,0.02
15794,Irritating Stick,PS,Saurus,0.01,0.01,0,0,0.02
