Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13489,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016,0,0,0.04,0,0.04
13669,Unison: Rebels of Rhythm & Dance,PS2,2000,0.02,0.02,0,0.01,0.04
13701,Gitaroo Man Lives!,PSP,2006,0.03,0,0,0,0.04
13870,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PSV,2016,0,0,0.04,0,0.04
14040,Mahjong Taikai,DS,2004,0,0,0.04,0,0.04
14180,Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS3,2016,0,0,0.03,0,0.03
14186,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,2007,0,0,0.03,0,0.03
15103,Geten no Hana,PSP,2013,0,0,0.02,0,0.02
15309,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,DS,2007,0,0,0.02,0,0.02
16134,Geten no Hana: Yume Akari,PSP,2014,0,0,0.01,0,0.01
16246,Mahjong Taikai IV,PS3,2006,0,0,0.01,0,0.01
16278,Jan Sangoku Musou,PS2,2006,0,0,0.01,0,0.01
16282,Rakushou! Pachi-Slot Sengen 6: Rio 2 Cruising Vanadis,PS2,2009,0,0,0.01,0,0.01
16300,Rakushou! Pachi-Slot Sengen 4,PS2,2006,0,0,0.01,0,0.01
