Rank,Name,Platform,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
11211,Gray Matter,PC,2011,0.02,0.05,0,0.01,0.09
11505,Witches & Vampires: The Secrets of Ashburry,DS,2010,0.05,0.02,0,0.01,0.08
12008,Let's Ride! Dreamer,GBA,2005,0.05,0.02,0,0,0.07
12767,The Lost Chronicles of Zerzura,PC,2012,0,0.05,0,0.01,0.06
13376,Black Mirror 2,PC,2009,0,0.04,0,0.01,0.05
13441,Gray Matter,X360,2011,0,0.04,0,0.01,0.05
14929,Ghost Pirates of Vooju Island,PC,2009,0,0.02,0,0,0.02
15182,Mata Hari: Betrayal is only a Kiss Away,PC,2008,0,0.02,0,0,0.02
16412,"Element Girl: Love, Fashion and Friends",DS,2008,0,0.01,0,0,0.01
16543,15 Days,PC,2009,0,0.01,0,0,0.01
